"","ProbeName","geneSymbol","LocusLinkID","moduleColor","GS.Treatment","p.GS.Treatment","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.brown","p.MM.brown"
"CUST_3765_PI428634872","CUST_3765_PI428634872","S_5sp_contig39616","AT3G12640","turquoise",-0.616057206810562,0.00648262421730604,-0.812517722704305,4.18303037676172e-05,0.379223335767421,0.120652268056527,0.752249579064106,0.000316669057403559
"CUST_12480_PI428634872","CUST_12480_PI428634872","S_alt_contig08246","AT1G32330","turquoise",0.616013288358805,0.00648751142659273,0.633516981362871,0.00476225101842491,-0.631521659463111,0.00493759595341603,-0.657436591599627,0.00302683034347563
"CUST_287_PI428634872","CUST_287_PI428634872","S_5sp_contig10749","AT3G27190","turquoise",0.615581923463588,0.00653567215736841,0.856605419356787,5.67470032244464e-06,-0.456787268706992,0.0566963987744725,-0.682517223220266,0.00180257941650132
"CUST_974_PI428634872","CUST_974_PI428634872","S_5sp_contig20922","AT1G59610","turquoise",-0.61534739757149,0.00656197759793046,-0.798040169887965,7.22249931608826e-05,0.331792607554706,0.178594427941925,0.739256029980613,0.000455654588496954
"CUST_12900_PI428634872","CUST_12900_PI428634872","S_alt_contig09001","AT2G32170","turquoise",0.615311745985214,0.00656598393119583,0.827284220789321,2.2803099725544e-05,-0.46280717709284,0.0531089995443327,-0.615722816636571,0.00651991007815706
"CUST_12918_PI428634872","CUST_12918_PI428634872","S_alt_contig09027_RC","AT5G13390","turquoise",0.614852471383098,0.0066177720933684,0.738735349004664,0.000462147143534089,-0.438079222383598,0.0690090654734704,-0.65504331601236,0.00317267230140855
"CUST_13024_PI428634872","CUST_13024_PI428634872","S_alt_contig09214","AT3G07140","turquoise",-0.614802210088996,0.00662345961541086,-0.692869815562718,0.00143454144014537,0.376215988543259,0.123869137123613,0.607303060302577,0.00751753551054662
"CUST_5350_PI428634872","CUST_5350_PI428634872","S_5sp_contig42872_RC","AT4G23160","turquoise",-0.614653742730144,0.00664028316160277,-0.671456573631508,0.00227875955533944,0.474733857989384,0.0465096536633943,0.562629210875287,0.0150685444469949
"CUST_11494_PI428634872","CUST_11494_PI428634872","S_alt_contig06438_RC",NA,"turquoise",0.614343793304742,0.00667551652457442,0.837652539397247,1.43858663043428e-05,-0.505622792403029,0.0323025605027652,-0.684050450444693,0.00174360973136094
"CUST_1846_PI428634872","CUST_1846_PI428634872","S_5sp_contig28911","AT3G12590","turquoise",0.613816174799992,0.0067358413146134,0.777106757107706,0.00014804393040902,-0.665328490172439,0.0025843575200765,-0.509146988239311,0.0309240336596986
"CUST_864_PI428634872","CUST_864_PI428634872","S_5sp_contig19831","AT2G30650","turquoise",-0.613479915524584,0.00677451687990325,-0.731247248934802,0.000564452131390215,0.239415091454756,0.338645286108087,0.751169063321375,0.000326664840352466
"CUST_9215_PI428634872","CUST_9215_PI428634872","S_alt_contig02736_RC","AT3G58110","turquoise",0.613405125977219,0.00678314333903519,0.887556964007254,8.97976928651896e-07,-0.506390832009053,0.031998165079542,-0.717838534226161,0.000795060939809251
"CUST_7539_PI428634872","CUST_7539_PI428634872","S_alt_contig00513","AT4G25970","turquoise",-0.613212235805208,0.00680543292732174,-0.561925995749434,0.0152230721904313,0.687419643108259,0.00161961772016423,0.45088352251882,0.060388225377561
"CUST_11802_PI428634872","CUST_11802_PI428634872","S_alt_contig07004_RC","AT1G77120","turquoise",0.612624884767819,0.00687367005224537,0.786520002347389,0.000108249624809164,-0.38400636551773,0.115658238810958,-0.72171317957051,0.000721544198758556
"CUST_160_PI428634872","CUST_160_PI428634872","S_5sp_contig07249","AT2G32910","turquoise",0.612503924231523,0.00688779147499465,0.810547375477756,4.51784363907656e-05,-0.554468183094167,0.0169404960293005,-0.694622512818769,0.00137889341700269
"CUST_11371_PI428634872","CUST_11371_PI428634872","S_alt_contig06205_RC","ATMG01360","turquoise",0.612336505646541,0.00690737531259352,0.690856093632349,0.00150076332009196,-0.502099025848033,0.0337278941779742,-0.695743230133054,0.00134425863666976
"CUST_3819_PI428634872","CUST_3819_PI428634872","S_5sp_contig39723","AT4G24610","turquoise",-0.611900692717839,0.00695856598005647,-0.777492076877605,0.000146201397710844,0.448972516170839,0.0616208898090818,0.695730802116087,0.00134463871558735
"CUST_7952_PI428634872","CUST_7952_PI428634872","S_alt_contig01066","AT3G55020","turquoise",-0.611263299343461,0.00703398649130573,-0.801342217263766,6.40130946608822e-05,0.355591346167343,0.147568601945667,0.65968878589622,0.00289465722973441
"CUST_5125_PI428634872","CUST_5125_PI428634872","S_5sp_contig42424","AT5G38380","turquoise",0.610951840706927,0.0070710799570095,0.52852999001833,0.0241366548752482,-0.661727178028,0.0027791550331131,-0.485022308742812,0.0413338659562078
"CUST_11225_PI428634872","CUST_11225_PI428634872","S_alt_contig05907_RC","AT1G36180","turquoise",-0.610553804931765,0.00711871446785979,-0.779437365190745,0.000137192698017677,0.554137271212082,0.0170201046746384,0.622037448131737,0.0058444399220869
"CUST_16687_PI428634872","CUST_16687_PI428634872","S_mar_contig03046_RC","AT1G76460","turquoise",-0.610431225751839,0.00713343613434905,-0.802749732714764,6.07621301203116e-05,0.344219389085463,0.161891744268718,0.859620699589865,4.83537136209875e-06
"CUST_11932_PI428634872","CUST_11932_PI428634872","S_alt_contig07230","AT1G05790","turquoise",-0.609211793458477,0.00728123370728508,-0.564354371532107,0.0146947185774252,0.715666629888596,0.000838934580265904,0.570515156477604,0.0134194287506794
"CUST_2703_PI428634872","CUST_2703_PI428634872","S_5sp_contig33072","AT2G44140","turquoise",-0.609079271540562,0.00729744356429195,-0.471460149237775,0.04825548122559,0.530961160072443,0.0233750911066273,0.45849399209895,0.0556613827775562
"CUST_2063_PI428634872","CUST_2063_PI428634872","S_5sp_contig30006","AT5G54830","turquoise",0.608381853005176,0.00738323184080052,0.804315410007993,5.73118108835472e-05,-0.452339642197849,0.0594614212515086,-0.615393529110857,0.00655679652223987
"CUST_9008_PI428634872","CUST_9008_PI428634872","S_alt_contig02470","AT1G07570","turquoise",0.607979136552419,0.00743313916222803,0.788843725747348,9.99623563640552e-05,-0.430809938277155,0.0742917223811186,-0.755199528631989,0.000290680263233879
"CUST_9743_PI428634872","CUST_9743_PI428634872","S_alt_contig03400","AT5G41010","turquoise",0.607958541595638,0.00743569873218146,0.735477755086673,0.000504554113648291,-0.221673908603214,0.376676440374618,-0.813860094830817,3.96723520304149e-05
"CUST_3055_PI428634872","CUST_3055_PI428634872","S_5sp_contig35002",NA,"turquoise",-0.607119271549341,0.00754061159571098,-0.694782412596714,0.00137390705369161,0.527175432098572,0.0245692996344846,0.62766745780009,0.00529118141089375
"CUST_12981_PI428634872","CUST_12981_PI428634872","S_alt_contig09140","AT1G20980","turquoise",-0.607012355332288,0.00755406203774204,-0.377784611832539,0.122183783333934,0.600556076546521,0.00840293481051735,0.510709997399035,0.0303274193728618
"CUST_9394_PI428634872","CUST_9394_PI428634872","S_alt_contig02956_RC","AT4G14350","turquoise",-0.606745367738251,0.00758773463325854,-0.754960415374154,0.000292717639456078,0.387468133244761,0.112136428683003,0.69808593415746,0.00127418750692714
"CUST_8019_PI428634872","CUST_8019_PI428634872","S_alt_contig01157_RC","AT3G03140","turquoise",0.60648230180526,0.0076210310477576,0.865439780882648,3.51291873714551e-06,-0.452974222595732,0.0590608642750957,-0.681396933547812,0.00184670180766486
"CUST_13382_PI428634872","CUST_13382_PI428634872","S_alt_contig09791","AT3G47640","turquoise",-0.606396439261587,0.00763192421740638,-0.777206662335138,0.000147564325149964,0.368138276945508,0.132807457727765,0.774941523581131,0.000158767148370475
"CUST_14848_PI428634872","CUST_14848_PI428634872","S_alt_contig12216","AT5G11510","turquoise",-0.606052881740162,0.00767563634749262,-0.709917542340618,0.000964919561000001,0.547424353067077,0.0186999148599955,0.522186624641569,0.0262151688236251
"CUST_2562_PI428634872","CUST_2562_PI428634872","S_5sp_contig32467","AT2G35120","turquoise",-0.605936300435304,0.00769051526644903,-0.64632400018553,0.00375362548488695,0.506031171145342,0.0321404315298377,0.816251290978321,3.60628406582173e-05
"CUST_1405_PI428634872","CUST_1405_PI428634872","S_5sp_contig25356_RC","AT1G32150","turquoise",0.605903270317936,0.0076947350296154,0.863949763731146,3.81766838807133e-06,-0.535503428917701,0.0220026925172097,-0.673840118477889,0.00216825004422237
"CUST_1108_PI428634872","CUST_1108_PI428634872","S_5sp_contig22279","AT5G23450","turquoise",0.605779836493575,0.00771052086341302,0.754637996015841,0.00029548385318557,-0.444829330522991,0.0643577708601281,-0.568601162973062,0.013805803598931
"CUST_1414_PI428634872","CUST_1414_PI428634872","S_5sp_contig25403","AT1G29690","turquoise",0.605756235905489,0.00771354209433028,0.768937327045383,0.00019199821403831,-0.541110895242386,0.0203964823692138,-0.707160335769048,0.00103071090845413
"CUST_11815_PI428634872","CUST_11815_PI428634872","S_alt_contig07030_RC","AT1G77120","turquoise",0.605348401688275,0.00776590210680231,0.801866912591761,6.27843324358556e-05,-0.405387149461283,0.0951192874564485,-0.702354980672154,0.00115429401872694
"CUST_16504_PI428634872","CUST_16504_PI428634872","S_alt_contig16616","AT3G13290","turquoise",-0.605266715516346,0.00777642382289935,-0.436701619009705,0.0699881427486811,0.544882400865457,0.0193690707679981,0.401971794086683,0.0982088228624999
"CUST_16052_PI428634872","CUST_16052_PI428634872","S_alt_contig15005","AT4G26840","turquoise",0.605115543514326,0.00779592611189322,0.822198850200605,2.82758532532909e-05,-0.294519281923571,0.235474030442865,-0.79825286397485,7.16703624473724e-05
"CUST_15486_PI428634872","CUST_15486_PI428634872","S_alt_contig13334_RC","AT3G26700","turquoise",-0.604746254684038,0.00784373304797578,-0.786522857270559,0.000108239096693869,0.608235467157909,0.00740134154398743,0.561860476172214,0.0152375335395339
"CUST_10381_PI428634872","CUST_10381_PI428634872","S_alt_contig04256","AT5G14460","turquoise",-0.603912005465704,0.0079526032116609,-0.806757514268039,5.22630472167774e-05,0.325097488720871,0.188055899333806,0.720941442626026,0.000735715076224844
"CUST_9183_PI428634872","CUST_9183_PI428634872","S_alt_contig02698","AT1G05410","turquoise",0.603200206266679,0.00804645413135267,0.857653838207398,5.36971567002844e-06,-0.570751056984084,0.0133724100430097,-0.759000607448211,0.000259860995391416
"CUST_1930_PI428634872","CUST_1930_PI428634872","S_5sp_contig29302_RC","AT2G33730","turquoise",0.602995617719177,0.00807359376870799,0.882510742895541,1.25497733210952e-06,-0.479183067713624,0.0442143024155646,-0.742242275870357,0.000419877348870818
"CUST_10325_PI428634872","CUST_10325_PI428634872","S_alt_contig04175_NB",NA,"turquoise",-0.602833810254562,0.00809511051919511,-0.786681797844889,0.000107654337979494,0.373541471361033,0.126780301353904,0.661874782786885,0.00277094058242994
"CUST_7282_PI428634872","CUST_7282_PI428634872","S_alt_contig00149_RC","AT5G41150","turquoise",0.602418466857219,0.0081505535469362,0.54138423538208,0.020320611053177,-0.52242702426327,0.026133939830924,-0.520255139745958,0.026874960414764
"CUST_13703_PI428634872","CUST_13703_PI428634872","S_alt_contig10319","AT1G47830","turquoise",0.602356734287211,0.00815882011850718,0.714005753237907,0.000873831877895503,-0.741135968589424,0.000432846069510028,-0.38333023700467,0.116355143633514
"CUST_3844_PI428634872","CUST_3844_PI428634872","S_5sp_contig39808_RC","AT5G17380","turquoise",0.602206743576547,0.00817893344571611,0.709558863158115,0.000973274859593418,-0.269475789238745,0.279530701872122,-0.723032513117093,0.000697846393136207
"CUST_2849_PI428634872","CUST_2849_PI428634872","S_5sp_contig33906","AT5G14710","turquoise",0.602027699410646,0.00820299506568066,0.883842490939205,1.15058434319829e-06,-0.497610646160612,0.0356130432012864,-0.704355884781159,0.00110141806618248
"CUST_13305_PI428634872","CUST_13305_PI428634872","S_alt_contig09680","AT4G19860","turquoise",0.602010035842308,0.00820537194872568,0.804737467495034,5.64107548069932e-05,-0.360238198283978,0.141975682339095,-0.800119353423949,6.69564403594398e-05
"CUST_349_PI428634872","CUST_349_PI428634872","S_5sp_contig11962","AT5G58440","turquoise",0.602004174639746,0.00820616077910388,0.669599648450435,0.002368035006503,-0.489252479306319,0.039338338867711,-0.688410240992436,0.00158458407343922
"CUST_1370_PI428634872","CUST_1370_PI428634872","S_5sp_contig25046","AT4G16180","turquoise",0.601853229744046,0.00822649677361767,0.834931932462411,1.62831392086952e-05,-0.40135962688094,0.0987701385722036,-0.769410263130134,0.000189183640573568
"CUST_272_PI428634872","CUST_272_PI428634872","S_5sp_contig10186_RC","AT3G04500","turquoise",0.601310747324924,0.00829991804872236,0.812407449621683,4.2011933577447e-05,-0.297049644702016,0.231285417286234,-0.844253310707436,1.05501558926024e-05
"CUST_13522_PI428634872","CUST_13522_PI428634872","S_alt_contig10011","AT4G24940","turquoise",0.601288927074655,0.00830288227828972,0.678358312909918,0.00197089315550319,-0.307850461730321,0.21394591231786,-0.684635863941367,0.00172151934116864
"CUST_7851_PI428634872","CUST_7851_PI428634872","S_alt_contig00924","AT5G48380","turquoise",0.601010917183291,0.00834072399086597,0.839745754757864,1.30579623989742e-05,-0.577535594349438,0.0120752959030312,-0.711933730996373,0.000919057010997403
"CUST_10954_PI428634872","CUST_10954_PI428634872","S_alt_contig05354","AT1G20080","turquoise",-0.600909766403187,0.00835452669869343,-0.819690127244941,3.13645729192555e-05,0.278333789171387,0.263406898418972,0.864619567463784,3.67797698885729e-06
"CUST_4863_PI428634872","CUST_4863_PI428634872","S_5sp_contig41868_RC","AT2G01050","turquoise",0.600568622970538,0.00840121377542903,0.621403961586699,0.00590952441261754,-0.439557014889077,0.0679701024144266,-0.743066844301451,0.000410424883916889
"CUST_675_PI428634872","CUST_675_PI428634872","S_5sp_contig16985","AT2G17890","turquoise",0.599481179649649,0.00855144001370249,0.793302470568998,8.55597357343287e-05,-0.527653012055369,0.0244160754473894,-0.685430879344118,0.00169189092910784
"CUST_13848_PI428634872","CUST_13848_PI428634872","S_alt_contig10560","AT5G18480","turquoise",-0.599456877757088,0.00855482176969834,-0.695544763290455,0.00135033890297871,0.345533537394211,0.160189968022261,0.600791930564387,0.00837062939472701
"CUST_9212_PI428634872","CUST_9212_PI428634872","S_alt_contig02733",NA,"turquoise",-0.599391394957882,0.00856393945938407,-0.726070505166593,0.000645741134331805,0.718782895771939,0.000776590953334496,0.519429048040745,0.0271610654796729
"CUST_9374_PI428634872","CUST_9374_PI428634872","S_alt_contig02931","AT1G06220","turquoise",0.599335145138719,0.00857177781386791,0.7998121394422,6.77136937026452e-05,-0.325857516894461,0.186965388561559,-0.709271888601366,0.000980003140531041
"CUST_5385_PI428634872","CUST_5385_PI428634872","S_5sp_contig42947","AT5G25940","turquoise",-0.599192957878141,0.00859161722054272,-0.353934540295977,0.149598943370795,0.55551492550206,0.0166906144880807,0.383074940623382,0.116619057145339
"CUST_5495_PI428634872","CUST_5495_PI428634872","S_5sp_contig43199","AT4G33625","turquoise",0.598870367870736,0.00863676534823184,0.4444096443995,0.0646399676438903,-0.578348364031381,0.0119268973478185,-0.369422110911792,0.131357590614128
"CUST_3871_PI428634872","CUST_3871_PI428634872","S_5sp_contig39863","AT2G21385","turquoise",-0.598789956164192,0.00864804906386388,-0.796213001143186,7.71416523403265e-05,0.606364924376735,0.00763592558516166,0.585725320040649,0.0106454957108417
"CUST_12704_PI428634872","CUST_12704_PI428634872","S_alt_contig08643_RC","AT1G14850","turquoise",0.598235231776059,0.00872621408934489,0.754707830397495,0.000294882846020823,-0.687565026230854,0.00161443628494822,-0.425516804949111,0.0783216307983321
"CUST_12985_PI428634872","CUST_12985_PI428634872","S_alt_contig09147","AT3G17850","turquoise",-0.598188429317694,0.00873283484670341,-0.797928928213403,7.25165210365396e-05,0.35130286278087,0.152863328863591,0.703071069404432,0.00113513339831348
"CUST_8917_PI428634872","CUST_8917_PI428634872","S_alt_contig02347_RC","AT2G24360","turquoise",0.59815422925017,0.00873767540390845,0.879560384275855,1.51570835792544e-06,-0.46936971403005,0.0493959625756029,-0.764011654267441,0.000223476837128279
"CUST_11818_PI428634872","CUST_11818_PI428634872","S_alt_contig07044","AT4G18240","turquoise",0.598095740755652,0.00874595866372499,0.648668591301959,0.00358948299662179,-0.63557489037773,0.00458675511527061,-0.610089563473009,0.00717459946308888
"CUST_13030_PI428634872","CUST_13030_PI428634872","S_alt_contig09225",NA,"turquoise",0.597960581702567,0.00876512434132968,0.410859595605808,0.0903162485278177,-0.622896009018869,0.00575716109027214,-0.517944551809414,0.0276811479813489
"CUST_7493_PI428634872","CUST_7493_PI428634872","S_alt_contig00445_RC","AT1G22620","turquoise",0.597667344801829,0.00880682182204603,0.832619401994599,1.80602269570704e-05,-0.499403872318659,0.0348504000120588,-0.679212435312093,0.00193530747263442
