"","ProbeName","oil_1_1_Median","oil_1_3_Median","oil_2_4_Median","oil_2_5_Median","oil_2_6_Median","oil_3_7_Median","oil_3_8_Median","oil_3_9_Median","no_4_10_Median","no_4_11_Median","no_5_13_Median","no_5_14_Median","no_5_15_Median","no_6_16_Median","no_6_17_Median","no_6_18_Median","oil_1_19_Median","no_4_20_Median","geneSymbol","LocusLinkID","moduleColor"
"939","CUST_1763_PI428634872",-3.474641883,-3.140859521,-3.254267531,-3.12979012,-3.40771722,-3.362159653,-3.303143984,-3.47341963,-3.488332192,-3.647800017,-3.366587266,-3.444032023,-3.256056782,-3.432868742,-3.390559299,-3.287454839,-3.251766159,-3.23802817,"S_5sp_contig28437","AT5G11350","brown"
"940","CUST_1765_PI428634872",-2.432139081,-2.338343674,-2.511323832,-2.355134764,-2.702571711,-2.386648336,-2.082573169,-2.400484874,-3.049500749,-2.994998219,-2.646094847,-2.759566486,-2.666891997,-2.740145433,-2.705590577,-2.696728688,-2.185014405,-2.280141638,"S_5sp_contig28439","AT5G11350","brown"
"941","CUST_1766_PI428634872",-1.79216767,-0.973017471,-1.505767971,-1.718298369,-1.556390305,-1.580708771,-1.369997733,-1.847873849,-1.672809617,-1.594530602,-1.568917991,-1.544500887,-1.485817183,-2.21363365,-1.997172736,-2.034499289,-1.859786159,-1.292849828,"S_5sp_contig28462","AT3G55020","brown"
"942","CUST_1772_PI428634872",-3.6330941,-3.535128951,-3.081833785,-2.908283885,-3.549605915,-2.953062363,-2.75081215,-2.554749747,-3.27413877,-3.325420257,-3.236282216,-3.162652125,-3.08386827,-3.246809964,-3.0245035,-2.861848593,-3.861543201,-3.443538153,"S_5sp_contig28485","AT3G04910","brown"
"943","CUST_1790_PI428634872",0.527088133,0.239768124,-0.140005045,0.49350493,0.634285979,0.744975174,0.968260075,0.862890937,0.818704317,0.53344556,0.656748152,0.560902348,0.749781818,0.6501560183,0.6595595639,0.6080323504,0.409134721,0.440289191,"S_5sp_contig28612","AT2G01980","brown"
"944","CUST_1812_PI428634872",-0.303257974,-0.689979218,-0.391324059,-0.750929408,-0.457929165,-0.512064421,-0.612246421,-0.607248493,-1.343114445,-1.18290408,-0.651279794,-0.545858257,-0.526528403,-0.77294833,-0.830483169,-0.769242498,-0.562031076,-0.956161534,"S_5sp_contig28713","AT3G48110","brown"
"945","CUST_1826_PI428634872",-0.916968213,-0.796215351,-0.755782455,-0.531766711,-0.89309792,-0.15779267,-0.315151041,0.056910921,-0.680757014,-0.986790264,-0.831781996,-0.915150241,-1.003346853,-0.466181773,-0.538310618,-0.473385803,-0.801293705,-0.915630347,"S_5sp_contig28798_RC","AT5G51050","brown"
"946","CUST_185_PI428634872",-0.007467959,0.199941471,-0.004474054,-0.031634511,0.048033628,0.03849197,0.100266955,-0.017468855,-0.223135039,-0.079366214,-0.029825509,-0.062576119,-0.039942065,-0.227574886,-0.071942855,-0.017984166,0.038238774,0.136508405,"S_5sp_contig07882","AT1G17720","brown"
"947","CUST_1852_PI428634872",-4.015488226,-4.19480309,-4.075268019,-4.12953005,-3.942594127,-3.61500828,-3.827341762,-3.880373723,-3.992214519,-4.230809287,-4.059197622,-4.26571125,-4.120498931,-3.743393859,-3.756801803,-3.816072767,-3.791679901,-3.942233536,"S_5sp_contig28933","AT2G38560","brown"
"948","CUST_1854_PI428634872",-0.763666455,-0.197828087,-0.592822982,-0.883066894,-0.958261725,-1.312427622,-1.10045526,-1.291265036,-0.959312712,-0.894968305,-0.98683763,-0.987957206,-0.964609516,-0.976616154,-1.245365146,-1.047188685,-0.681308167,-1.034470662,"S_5sp_contig28945","AT5G01460","brown"
"949","CUST_1855_PI428634872",-5.66193411,-3.70241582,-5.23084686,-5.278199654,-5.181700953,-5.613000094,-5.501720169,-6.592531831,-6.181387793,-5.99199855,-5.933039366,-5.804870424,-5.468593696,-6.771321658,-5.440567896,-6.097920246,-5.277365172,-5.006268773,"S_5sp_contig28946","AT5G01460","brown"
"950","CUST_1858_PI428634872",-5.247801987,-4.343378199,-5.370700739,-5.580987849,-5.452329319,-5.104729649,-5.307524229,-5.731921854,-5.384375374,-5.547585855,-5.636045793,-5.292117892,-5.294965963,-6.119735091,-6.82235103,-6.406839856,-6.251710802,-6.722287788,"S_5sp_contig28951_RC",NA,"brown"
"951","CUST_1861_PI428634872",-2.162703186,-2.100214189,-1.443399772,-1.799195801,-2.14760485,-2.031259111,-2.107925039,-1.310188708,-0.915695917,-1.295254551,-1.884155175,-1.947134093,-1.857244164,-1.356580411,-2.140125756,-1.584461263,-2.517474469,-2.066134461,"S_5sp_contig28983","AT5G47900","brown"
"952","CUST_1864_PI428634872",0.457441973,0.738912367,0.364899167,0.350050914,0.33648716,0.28144534,0.435946777,0.010243839,0.078066608,0.105194519,-0.018416442,0.059496116,0.032400574,-0.110617628,-0.090741181,-0.129403744,0.090814447,0.201724891,"S_5sp_contig28998_RC","AT4G39280","brown"
"953","CUST_1872_PI428634872",-3.84041432,-6.665798323,-4.357773214,-4.199317066,-4.123629164,-4.066841794,-4.980294441,-4.511909585,-4.631409424,-4.334293872,-4.16351254,-4.33499831,-4.381660233,-6.593947693,-5.161707187,-6.402312429,-4.016812504,-3.687550907,"S_5sp_contig29026","AT2G41460","brown"
"954","CUST_1873_PI428634872",-0.894026498,-1.212677949,-0.487875281,-0.46127685,-0.820583053,-0.318529594,-0.425133618,-0.19956518,-0.386090823,-0.387598681,-0.357262631,-0.331861097,-0.333410286,-0.103796531,-0.073251292,-0.205356619,-0.46404895,-0.696018789,"S_5sp_contig29031","AT3G02860","brown"
"955","CUST_1874_PI428634872",-4.02498379,-3.17792505,-3.782463221,-3.475952917,-4.203732928,-3.997146811,-3.866384197,-4.210164642,-3.715590909,-4.080602349,-3.446918774,-3.514723389,-3.789956263,-5.250523947,-5.328485449,-5.124579522,-4.037279811,-4.205026734,"S_5sp_contig29055","AT2G47240","brown"
"956","CUST_1876_PI428634872",-6.090284438,-5.424463899,-4.941634363,-5.265417831,-5.430970039,-5.241738707,-5.562124503,-5.89040203,-5.343655504,-5.076363602,-5.003836986,-4.7941642,-4.996593531,-5.987920975,-5.795122179,-5.573864858,-5.644999602,-5.373567427,"S_5sp_contig29075_RC","AT5G43710","brown"
"957","CUST_1877_PI428634872",-4.569460905,-4.062065641,-4.55867225,-4.183246003,-4.49668768,-4.125017741,-4.043931095,-3.849379442,-4.096173474,-3.968582278,-4.148070215,-3.971148179,-4.066768751,-3.987624605,-3.866822281,-3.879156625,-4.335682024,-4.091658212,"S_5sp_contig29076_RC","AT3G50590","brown"
"958","CUST_1878_PI428634872",-4.681799217,-4.985522169,-5.059112924,-4.989715434,-4.739213452,-4.95883845,-4.353000065,-4.465281632,-4.085238209,-4.453185733,-4.673726927,-4.760583529,-4.877915443,-4.790339598,-4.649267242,-4.692834546,-5.071189845,-4.400174879,"S_5sp_contig29088","AT5G03280","brown"
"959","CUST_1884_PI428634872",1.365014566,1.517701169,1.29101592,1.416667145,1.552551995,0.958773159,1.12835388,0.962701137,0.5310976,0.796003761,1.110565091,1.10016776,0.98059717,0.558099792,0.513952671,0.457991965,1.531654233,0.635286248,"S_5sp_contig29116","AT4G09510","brown"
"960","CUST_1888_PI428634872",-5.008542354,-5.454296494,-5.117334372,-5.007866109,-4.847495165,-5.104418302,-5.200478259,-5.023601943,-4.622054556,-4.710592796,-4.69377024,-4.749239359,-4.87046326,-4.478134542,-4.674477819,-4.548260947,-4.70236559,-4.569273982,"S_5sp_contig29140","AT1G73690","brown"
"961","CUST_1892_PI428634872",-1.919641973,-1.761792813,-2.00669501,-1.898029788,-2.135086647,-2.480916448,-2.17314918,-2.375242859,-2.408377665,-2.318833967,-2.300359786,-2.23800791,-2.218763268,-2.678845947,-2.875528808,-2.828864967,-2.218513386,-2.402247393,"S_5sp_contig29149","AT5G03290","brown"
"962","CUST_1895_PI428634872",-3.332413903,-2.15785564,-2.909250209,-2.866587548,-3.222010281,-2.920620151,-2.815213617,-2.751323822,-3.361550243,-3.154031794,-3.025838764,-3.097799004,-3.086232561,-3.425827779,-3.218546549,-3.482478475,-3.044322932,-2.961342471,"S_5sp_contig29158","AT2G46520","brown"
"963","CUST_1906_PI428634872",-2.150387064,-1.569636904,-2.03571215,-1.938107693,-2.190314617,-2.402177942,-2.155522933,-2.715182185,-2.994512947,-2.511585961,-2.53260347,-2.291658035,-2.263918866,-2.612283071,-2.591703881,-2.560783978,-2.143770489,-2.201847134,"S_5sp_contig29192","AT1G62640","brown"
"964","CUST_1920_PI428634872",-1.724102141,0.969187497,-0.67267913,-2.046525962,-1.020869452,-1.002884858,-1.495854599,-3.184058539,-2.37420806,-2.609131544,-3.008951452,-2.416997697,-2.294300008,-4.754994365,-5.781344361,-4.770629682,-2.515903492,-2.004574877,"S_5sp_contig29281","AT1G75680","brown"
"965","CUST_1926_PI428634872",-2.478322079,-2.235641373,-1.59259287,-1.810356178,-2.039457525,-1.581593388,-1.637088442,-1.22975392,-0.998723612,-1.489898899,-1.76711431,-1.831833374,-1.739880714,-0.874516484,-1.147120259,-1.088100669,-2.40811997,-2.057673494,"S_5sp_contig29292","AT2G26150","brown"
"966","CUST_1927_PI428634872",-2.53331711,-2.184882459,-1.315818413,-1.732466273,-1.26520579,-1.03866107,-0.690345476,-0.598844124,-0.286269074,-0.673580173,-1.558871491,-1.495446366,-1.457087462,-0.138809156,-0.440859664,-0.434234139,-2.869233701,-1.275627943,"S_5sp_contig29293","AT3G22830","brown"
"967","CUST_1928_PI428634872",-2.098134036,-2.191990142,-1.853258433,-1.82810495,-1.861162121,-1.060228494,-1.07528306,-1.301879515,-1.114958848,-1.524099672,-1.216422675,-1.366844586,-1.383182809,-1.002593326,-0.956224912,-0.98551049,-1.871848956,-1.4339037,"S_5sp_contig29294","AT3G22830","brown"
"968","CUST_1938_PI428634872",-5.43854151,-5.264446068,-5.319025372,-6.250869171,-5.11698651,-6.226727475,-5.853163517,-5.866422609,-5.316687621,-5.180651327,-5.631724225,-6.204721499,-5.967489991,-6.047090917,-7.01813595,-6.320491163,-5.791778055,-5.468495221,"S_5sp_contig29327","AT1G05830","brown"
"969","CUST_194_PI428634872",-2.139054853,-1.518200191,-2.036126818,-2.199416527,-1.974831635,-2.508089354,-1.936701718,-2.537498266,-2.404044493,-2.486858686,-2.050168437,-1.940290617,-1.922018915,-3.249075783,-3.192979964,-2.978386622,-2.595784476,-1.881603338,"S_5sp_contig08043","AT1G63700","brown"
"970","CUST_1941_PI428634872",-0.982751228,-1.113124508,-0.604764561,-0.749320952,-0.829289871,-0.533425319,-0.548140206,-0.611027522,-0.5264885,-0.432428859,-0.389420119,-0.444903987,-0.404994516,-0.152608991,-0.111435446,-0.317098461,-0.938826322,-0.428124837,"S_5sp_contig29334","AT5G10330","brown"
"971","CUST_1950_PI428634872",-1.884265211,-1.599176901,-1.921661516,-1.816522535,-1.801113013,-1.751791866,-1.664190857,-1.662259767,-1.114038232,-1.549470039,-1.511568492,-1.689099823,-1.602288701,-0.795448424,-0.932573545,-0.830208231,-1.924509412,-1.230180071,"S_5sp_contig29371","AT1G55150","brown"
"972","CUST_1953_PI428634872",-3.690120995,-4.049949577,-4.174207964,-4.034843017,-3.958202513,-2.965297687,-3.090585857,-2.767676456,-3.755865955,-3.661685655,-3.902358878,-3.920615313,-4.038534745,-2.860793641,-2.865414215,-2.946853451,-3.352697683,-3.865108347,"S_5sp_contig29389","AT2G26970","brown"
"973","CUST_1964_PI428634872",-4.16495906,-3.80641726,-3.9104585,-4.118499774,-4.600977567,-3.940897668,-3.889134736,-4.193894898,-3.712709441,-4.252934403,-4.284865611,-4.303163155,-4.329175985,-4.402182175,-4.414965881,-4.726264875,-4.653906695,-4.502652011,"S_5sp_contig29459_RC","AT5G18640","brown"
"974","CUST_1974_PI428634872",-1.80081758,-1.152851663,-1.69260813,-1.741082858,-1.679245175,-1.926891964,-1.646795585,-2.251485054,-2.073873968,-2.14698584,-2.330219634,-2.255886589,-2.24297219,-2.627031772,-2.311965507,-2.235046191,-1.793517697,-1.844854079,"S_5sp_contig29535_RC","AT3G58460","brown"
"975","CUST_1977_PI428634872",-0.939993176,-0.857994341,-0.760315118,-0.997303631,-0.881664247,-1.385324906,-1.579600128,-1.643582382,-1.248235604,-1.149399663,-0.612913066,-0.733430406,-0.602501771,-1.427450517,-1.520574036,-1.573266705,-1.687361877,-0.916905383,"S_5sp_contig29545","AT4G33270","brown"
"976","CUST_1978_PI428634872",-4.075341675,-5.026139809,-4.569476255,-4.311431552,-4.461187975,-5.150789813,-5.172083311,-5.229524552,-4.804574168,-5.216106134,-4.719550361,-4.735008056,-4.889767326,-5.470217206,-4.777903856,-5.162878425,-5.286304788,-4.429116489,"S_5sp_contig29546","AT4G33270","brown"
"977","CUST_1985_PI428634872",-1.350367572,-0.965860586,-1.061484724,-0.89866513,-1.134084439,-0.368626107,-0.400072174,-0.177874499,-0.699667412,-0.774266506,-1.231741974,-1.293569906,-1.356203615,-0.153395858,-0.143737681,-0.074067532,-1.350244147,-0.843747223,"S_5sp_contig29592_RC","AT4G22140","brown"
"978","CUST_1986_PI428634872",-1.133848854,-0.790259189,-0.352680868,-0.005668555,-0.651452793,0.289448573,0.06261172,0.55164983,0.443694818,0.517242947,-0.288885778,-0.318785674,-0.305315216,1.059180146,0.766644869,0.955084978,-0.436935131,0.01049843,"S_5sp_contig29593_RC","AT4G22140","brown"
"979","CUST_1996_PI428634872",-3.077261374,-2.429238604,-2.892434713,-2.89865846,-3.136383521,-3.226352411,-3.351255492,-3.435664839,-2.811964385,-2.775390461,-3.133643279,-3.094912793,-2.972599975,-3.400519133,-3.373098283,-3.442744869,-3.021119418,-2.718951393,"S_5sp_contig29617","AT4G28200","brown"
"980","CUST_2004_PI428634872",-3.484004822,-2.588870177,-3.155229995,-3.365619688,-3.366924377,-3.334503038,-2.72390041,-2.146971018,-3.341320217,-3.478042177,-4.069262062,-3.809259513,-3.13334198,-3.448952535,-3.890090311,-3.548251706,-3.859608846,-4.339555678,"S_5sp_contig29664","AT5G58950","brown"
"981","CUST_2029_PI428634872",2.226503923,2.208155266,1.911825917,1.770558356,2.15833996,1.379405327,1.516281829,1.311148354,0.910205988,0.892662905,0.666734463,0.808571893,0.821374337,0.479872196,0.363256229,0.464370903,1.604509262,0.641846683,"S_5sp_contig29828","AT5G67500","brown"
"982","CUST_2055_PI428634872",-0.953845847,-1.040428878,-0.946584406,-0.735220958,-1.127252675,-1.237876782,-1.38303354,-1.41000814,-1.019379861,-0.885606423,-0.874100322,-0.784919665,-0.717768982,-1.312318682,-1.426512603,-1.148468843,-0.801614864,-0.890906162,"S_5sp_contig29967_RC","AT5G24670","brown"
"983","CUST_2059_PI428634872",-5.382522032,-5.341244528,-5.36519757,-4.981443372,-5.226232969,-4.959735376,-4.81246871,-4.379948416,-4.658115595,-4.954369162,-4.832184293,-4.82444876,-4.749714839,-4.626400958,-4.521621315,-4.706761083,-5.262304086,-5.098544247,"S_5sp_contig29994","AT4G03000","brown"
"984","CUST_2079_PI428634872",-6.202592815,-6.528052489,-7.215255317,-6.353445888,-6.689183703,-6.490608371,-6.394918625,-6.237263194,-5.209582455,-6.59157304,-5.748504774,-6.500493192,-6.705231326,-5.431907743,-5.023608035,-5.684631727,-6.480059514,-6.146682127,"S_5sp_contig30137_RC",NA,"brown"
"985","CUST_208_PI428634872",-2.403804992,-2.497282646,-2.802650481,-2.789181571,-2.83143053,-2.825286683,-3.057067897,-2.828728048,-2.853169468,-2.749393737,-2.958724505,-2.844352144,-2.6047604,-4.649784514,-5.143937058,-5.132194889,-2.422162979,-2.979115091,"S_5sp_contig08256",NA,"brown"
"986","CUST_2086_PI428634872",-2.350812671,-2.622701934,-1.70523026,-1.9051345,-1.79654436,-1.568413402,-2.146369982,-1.682942987,-1.697232856,-2.032478954,-1.828456964,-1.978386636,-1.805310028,-2.090944674,-1.635979597,-1.744294993,-1.932693541,-1.681927744,"S_5sp_contig30158_RC","AT4G29960","brown"
"987","CUST_2095_PI428634872",-1.847402613,-2.616724747,-1.790701709,-1.642108058,-2.285697492,-2.025386818,-2.164414609,-2.178570107,-1.794125952,-1.554091681,-1.7027075,-1.6629109,-1.715062728,-2.018376473,-1.943989582,-2.089186262,-1.505844551,-1.623383921,"S_5sp_contig30199","AT1G52520","brown"
"988","CUST_2100_PI428634872",-4.259005356,-3.632534679,-4.519329796,-4.443375129,-4.946397693,-5.012282707,-5.11117027,-4.86600539,-4.669275479,-4.222435156,-4.261137191,-4.373777701,-4.258163702,-4.749821761,-4.838012904,-4.464089667,-4.847753883,-4.45603614,"S_5sp_contig30240","AT5G51540","brown"
"989","CUST_2107_PI428634872",-5.3713549,-3.605119156,-6.350978418,-7.398222031,-6.321021502,-7.330787426,-7.098987139,-7.05030964683333,-6.7082117365,-6.741938335,-6.1373576215,-7.07041629,-7.830744779,-7.47310601214286,-7.626305914,-8.002847837,-6.349902181,-7.7669670771,"S_5sp_contig30289","AT1G42430","brown"
"990","CUST_2114_PI428634872",-2.908064258,-2.793008912,-2.962465949,-2.62560092,-2.627788517,-2.314347268,-2.423309668,-2.83457621,-3.513278499,-2.867519771,-2.64566983,-2.825510414,-2.772660328,-2.031001843,-2.040576958,-2.135101727,-2.298678771,-2.436831082,"S_5sp_contig30321_RC","AT5G65760","brown"
"991","CUST_2118_PI428634872",-3.844858483,-2.548227089,-3.256239505,-3.073404006,-3.633889384,-4.125664925,-3.5213038,-4.508672175,-3.591593398,-3.287263409,-3.938242778,-3.619737755,-3.643002396,-4.867689685,-4.707111096,-4.297329097,-3.737954334,-3.475495916,"S_5sp_contig30327","AT1G15410","brown"
"992","CUST_2119_PI428634872",-4.948629748,-3.424763681,-4.680726098,-4.384914995,-4.630532792,-5.604331294,-4.632965846,-6.806647668,-4.578929172,-4.873014091,-5.75797177,-5.485653772,-5.709601096,-7.576491303,-6.029349776,-6.390791621,-4.741358632,-4.744487919,"S_5sp_contig30328","AT1G15410","brown"
"993","CUST_2121_PI428634872",-2.757987237,-2.813370333,-2.555834273,-2.412392581,-3.120355681,-2.278776268,-2.669540372,-2.244935679,-2.15583697,-2.233899896,-2.412513056,-2.575383709,-2.517034802,-2.261397463,-1.976473396,-2.272554879,-2.014216393,-2.455072606,"S_5sp_contig30333","AT4G38980","brown"
"994","CUST_2124_PI428634872",-5.251381294,-4.601723841,-3.66715684,-3.777938917,-4.670521292,-4.685821638,-4.443713891,-3.889323293,-4.27189027,-3.627471745,-3.437112645,-3.448374729,-3.454587797,-2.641963332,-3.017814447,-2.604174507,-3.879166748,-3.333688362,"S_5sp_contig30342","AT1G34780","brown"
"995","CUST_2146_PI428634872",-2.564039115,-2.564399732,-2.571009893,-2.535371835,-2.671304578,-2.601192711,-2.490652442,-2.329772392,-2.471244513,-2.416101892,-2.339009927,-2.466791474,-2.412515457,-2.377997372,-2.339741658,-2.412447266,-2.495187348,-2.389750511,"S_5sp_contig30441","AT1G48380","brown"
"996","CUST_2152_PI428634872",-1.542264621,-1.802551888,-1.553103164,-0.984002098,-1.563609927,-1.723292743,-1.592312074,-1.146189062,-1.267459613,-0.934510308,-1.022321897,-0.872314349,-0.810640535,-0.72382796,-0.439430751,-0.366414482,-1.277019867,-1.406974862,"S_5sp_contig30490","AT5G61520","brown"
"997","CUST_2176_PI428634872",-2.221067482,-2.225577049,-2.396832056,-2.186914963,-2.258236946,-2.563788503,-2.616433722,-2.917433999,-2.191489447,-2.072778408,-1.729681838,-1.953453427,-1.960804389,-2.771866719,-2.602391252,-2.893088687,-1.856163065,-2.547385968,"S_5sp_contig30613","AT4G35230","brown"
"998","CUST_2180_PI428634872",-4.369654512,-4.282066658,-4.45356865,-4.203832558,-4.327907482,-4.888025883,-5.141530632,-5.34145875,-5.080675188,-5.259418804,-4.949170645,-4.531162148,-4.893974573,-5.789263226,-6.281760013,-5.126345206,-4.879563326,-4.084069015,"S_5sp_contig30650",NA,"brown"
"999","CUST_2187_PI428634872",0.195998519,0.538657992,0.369592654,0.437477569,0.606174579,0.629449121,0.771954848,0.834849566,0.865405802,0.466194506,0.83401992,0.852400922,0.770967146,1.029751507,1.060597682,1.086717756,0.654739281,0.354078029,"S_5sp_contig30662","AT1G75760","brown"
"1000","CUST_2198_PI428634872",-2.065064927,-2.13600483,-2.128807237,-2.102716167,-2.167430052,-2.314759021,-2.184840949,-2.598360636,-2.533553793,-2.552842629,-2.156134948,-2.226333423,-2.194902162,-2.410927906,-2.543320092,-2.368480862,-1.668270661,-2.20381992,"S_5sp_contig30734","AT3G61350","brown"
"1001","CUST_22_PI428634872",-3.412426259,-3.045864026,-2.964473224,-2.599395137,-3.186283623,-2.689503211,-2.970233476,-2.616273846,-2.921777882,-2.951868933,-2.801500447,-2.943897475,-2.81143371,-2.697248656,-2.673023111,-2.834644797,-2.766196797,-2.946583805,"S_5sp_contig00355_RC","AT4G32640","brown"
"1002","CUST_2200_PI428634872",-2.77979535,-2.851518531,-2.122434362,-2.247514097,-2.610835758,-1.986311603,-2.524714117,-2.153424933,-1.851610491,-1.891443943,-1.959022414,-2.144275714,-2.147011952,-2.168256364,-2.231921477,-2.316853646,-2.196795723,-2.305418292,"S_5sp_contig30762","AT5G15330","brown"
"1003","CUST_2208_PI428634872",-0.929601828,-0.415760594,-0.832317104,-1.264704801,-0.693599682,-1.047816393,-0.886180755,-1.226852075,-0.966507818,-1.037430096,-0.70069249,-0.8544891,-0.870445824,-1.535150106,-1.430189968,-1.513651639,-1.347884173,-0.94649545,"S_5sp_contig30849_RC","AT2G36720","brown"
