ProbeName,oil_1_1_Median,oil_1_3_Median,oil_2_4_Median,oil_2_5_Median,oil_2_6_Median,oil_3_7_Median,oil_3_8_Median,oil_3_9_Median,no_4_10_Median,no_4_11_Median,no_5_13_Median,no_5_14_Median,no_5_15_Median,no_6_16_Median,no_6_17_Median,no_6_18_Median,oil_1_19_Median,no_4_20_Median
CUST_11756_PI428634872,-0.868102815,-1.355436498,-0.666715404,-0.871429019,-0.491492782,-0.899518385,-0.912405058,-0.992002213,-1.26894993,-1.35078115,-0.953766843,-0.779935562,-0.870024087,-1.015534304,-1.030369321,-0.904177131,-1.013070683,-0.776179376
CUST_11757_PI428634872,-5.08262636,-4.397190213,-4.357001154,-3.752668358,-4.8336093,-4.547849114,-4.502015337,-3.925206545,-3.848021585,-3.607697925,-4.078216448,-3.935431724,-3.786166558,-3.692007578,-4.442384719,-3.925016531,-4.374104483,-4.431662216
CUST_11758_PI428634872,-3.044048636,-3.174584279,-4.165053556,-2.962817379,-3.212374278,-3.527771981,-3.34731096,-3.404956019,-3.170567448,-3.075802112,-2.7982795,-2.921508739,-3.058199576,-3.677359903,-3.069948836,-3.162226733,-3.165062439,-2.876159288
CUST_11759_PI428634872,-0.131627846,-0.421561909,0.094145312,-0.019596772,-0.250475625,0.308683742,-0.04567397,0.072959351,1.002178634,0.583510246,0.805224741,0.679466516,0.664383843,0.538247749,0.941785776,0.691332443,0.253088308,0.711548765
CUST_1175_PI428634872,-2.301419063,-1.684478381,-1.866355882,-1.613787277,-2.273616686,-1.836909942,-1.87582749,-1.680994128,-1.285863078,-1.306835067,-1.555170147,-1.553670741,-1.632351173,-1.533933373,-1.975476199,-1.754077112,-2.019136457,-2.076131457
CUST_11760_PI428634872,0.296914239,0.119974352,0.304886827,0.046480116,0.108654721,0.508696266,0.725685862,0.530941888,0.137246574,0.04336084,0.688315201,0.547981807,0.59924785,0.488713523,0.482883201,0.346655086,0.299045744,0.346897767
CUST_11761_PI428634872,4.088654871,3.761079385,3.783843576,3.393290141,3.969828445,3.849775262,3.998974474,4.028261325,2.869241874,2.835452815,3.186721942,3.256976641,3.294305432,3.832644132,3.603950872,3.683454563,3.180885282,3.135451394
CUST_11762_PI428634872,-6.676631373,-6.732246643,-6.429448753,-6.63090913,-6.459203533,-6.580751626,-7.013479889,-6.889520368,-6.666225967,-6.508908619,-6.27518017,-6.331937278,-6.260408179,-6.613341836,-7.067576188,-6.911486724,-6.882435004,-6.999742983
CUST_11763_PI428634872,0.88749334,1.325735329,0.985715826,1.075029256,0.952443665,1.276532355,1.203505692,1.100758386,1.547484622,1.061880104,1.104658558,0.88556271,0.982517024,1.592697671,1.223928019,1.582308848,1.145053106,0.821963244
CUST_11764_PI428634872,0.365230253,0.247301042,0.008486828,0.060997637,0.501776723,0.389391234,0.672327799,0.639310583,0.531983897,0.175615926,0.632239578,0.231491788,0.31329024,0.052578444,0.565070636,0.136484692,0.390031623,0.409001399
CUST_11765_PI428634872,-4.974317781,-4.243729585,-4.021983993,-3.663754163,-4.23272412,-4.128377862,-3.959366455,-3.715243785,-4.077471526,-3.987022152,-4.139047299,-4.154179901,-4.119455815,-2.836369536,-3.022137614,-2.959754087,-4.47841059,-4.726022703
CUST_11766_PI428634872,-4.560096356,-3.85379146,-4.213541528,-3.874706812,-4.587440095,-4.322224154,-4.585045027,-4.151650032,-3.736071139,-3.655149869,-3.67777287,-3.762476381,-3.847180294,-3.846094639,-4.15612052,-4.026382065,-4.080160416,-3.881875111
CUST_11767_PI428634872,-0.59265233,-0.750020793,-0.771270067,-0.669518672,-0.638746146,-0.696340833,-0.710320336,-0.91497546,-0.700587272,-0.898858057,-0.510849556,-0.756477212,-0.717964612,-0.877382738,-0.633801292,-0.797496309,-0.583605118,-0.624345435
CUST_11768_PI428634872,-1.037035218,-1.027065026,-1.219616907,-1.002079338,-1.051831242,-1.057315142,-1.509569223,-1.817329309,-0.898352479,-0.948600729,-0.657765771,-0.78979328,-0.807127755,-1.313261401,-0.988193067,-1.211027596,-0.807662429,-0.667888659
CUST_11769_PI428634872,-0.818201633,-1.152434512,-1.338269671,-0.947201235,-0.924504406,-1.450645737,-1.559789991,-1.314364237,-1.902480315,-1.489647598,-1.761698862,-1.814171281,-1.847146684,-1.017188539,-1.257753787,-1.181930815,-1.103535889,-1.474543136
CUST_1176_PI428634872,-4.068216629,-4.461425343,-4.573864444,-4.515790138,-4.484709017,-4.956544338,-4.572587341,-5.049759473,-4.820535935,-4.652877756,-4.790115999,-4.579802668,-4.796346659,-5.316424633,-5.105964449,-5.185265,-4.305584118,-4.806560505
CUST_11770_PI428634872,-2.17195585,-1.942015345,-2.163015776,-2.011999369,-2.042694125,-1.92847852,-2.109109439,-2.087416752,-1.723643844,-1.747690436,-1.677121789,-1.68026157,-1.825654266,-2.338424665,-2.130205163,-2.462791993,-1.737593673,-1.484645301
CUST_11771_PI428634872,0.68834385,0.285403879,0.653155412,0.654160528,0.698364053,0.939401841,1.012628055,0.80300019,0.729717035,0.564763381,0.300521056,0.170454724,0.163413965,0.680991749,0.792984068,0.765821363,0.820076236,0.474258648
CUST_11772_PI428634872,0.227060842,0.289545935,0.319458602,0.125894516,-0.044922319,-0.154124941,-0.202207607,-0.184797733,-0.067248726,0.234712713,-0.404440439,-0.351846972,-0.389893032,-0.521526279,-0.717877364,-0.762360014,-0.044820321,-0.211036435
CUST_11773_PI428634872,-4.839575463,-4.823397482,-4.586746397,-4.772020704,-4.875761936,-4.844707527,-4.935275914,-4.935777213,-4.301945842,-4.362519811,-3.520958744,-3.874995562,-3.815475343,-4.856679391,-4.846366853,-5.048140159,-4.473700438,-4.252661309
CUST_11774_PI428634872,-1.327099602,-1.703356247,-1.435414006,-1.491538425,-1.565792354,-2.020589146,-2.259712778,-2.178231242,-2.547251652,-2.522482564,-2.61981686,-2.631695983,-2.666827155,-2.042146093,-1.917404677,-1.96565095,-1.248659491,-2.731520886
CUST_11775_PI428634872,-6.369355889,-5.680661199,-7.419363472,-7.109446761,-6.186540575,-7.894560026,-6.817677426,-6.879650995,-4.209451105,-5.124534396,-3.750787183,-3.780706615,-3.722905405,-7.763615328,-7.15046481,-7.167861691,-5.34505497,-4.723818386
CUST_11776_PI428634872,-2.895622364,-2.45768194,-2.475562098,-2.621115551,-3.017686187,-2.576480258,-2.690600724,-2.554472076,-2.219358414,-2.111381506,-2.05394285,-1.994830088,-2.00986663,-2.260636654,-2.480832193,-2.410330204,-2.260114494,-2.275538726
CUST_11777_PI428634872,-1.99001034,-2.787195998,-1.615316549,-1.573762474,-1.638721568,-1.890946893,-2.190162712,-2.240276177,-1.8548449,-1.466853928,-1.543699805,-1.670761706,-1.62940728,-1.792303195,-1.641894189,-1.705702863,-2.346122528,-1.175756673
CUST_11778_PI428634872,-0.650312224,0.114446686,-0.567322514,-0.916179337,-1.080926421,-0.002110722,-0.375117835,0.26953285,0.285590347,-0.33191334,-0.452814097,-0.720636893,-0.396380675,0.538940318,1.094086184,0.350610309,-0.544605602,-0.513751295
CUST_11779_PI428634872,-6.98265932,-6.276546419,-6.748914795,-5.858709388,-6.809174147,-6.841378381,-6.323374373,-6.989283519,-6.762755544,-7.186637608,-5.944518067,-6.246608088,-6.426978366,-6.755118419,-7.223607063,-6.933692279,-6.808322236,-6.453310358
CUST_1177_PI428634872,-5.949773068,-4.467351589,-5.317166006,-4.585959449,-5.885088975,-4.547889672,-5.332256685,-4.443722399,-2.913173502,-3.128507032,-3.110297394,-3.210346097,-3.046070001,-5.493465825,-5.889834007,-5.988948849,-5.284240513,-2.928853417
CUST_11780_PI428634872,1.346993853,0.420530464,1.243525302,0.838890579,1.425822492,0.412100138,-0.004113332,-0.523061492,0.433713565,0.43884755,0.752346677,0.615686036,0.362121277,-1.612405249,-1.140339556,-1.24748276,0.752446918,0.786302698
CUST_11781_PI428634872,0.404761548,0.826168345,0.422949878,0.551657392,0.213210538,0.283814485,0.337664614,0.201193476,0.183711927,0.255312702,0.316739003,0.417928084,0.387171226,0.338075829,0.239714098,0.412219651,0.381254062,0.194390773
CUST_11782_PI428634872,-1.780780683,-1.150452318,-1.120830834,-0.960303365,-1.453867253,-0.585435416,-0.567127668,-0.317329063,-0.414342043,-0.305618862,-0.871626627,-1.013344714,-0.931238967,-0.30518516,-0.233814185,-0.277262359,-1.129452553,-0.569376705
CUST_11783_PI428634872,-1.546663825,-1.024734652,0.570011347,0.360275863,-0.064757947,0.050591708,-0.368012126,0.475098674,0.536115956,0.496528504,-0.431310485,-0.457057163,-0.260655357,0.871100184,0.898943646,0.391642658,-0.894831667,-0.313308018
CUST_11784_PI428634872,0.609878961,0.52605428,0.716739706,0.724052936,0.806968558,0.761926343,0.784730324,0.800766226,1.126245682,0.99986025,1.147785227,1.102559782,1.080236695,0.806461625,0.86912202,0.855222105,1.004545767,1.170950122
CUST_11785_PI428634872,-0.767617771,-1.091019803,-1.181053151,-0.970456231,-0.955347499,-0.811431813,-0.8027024,-0.206863976,-0.816450813,-1.157542075,-1.297198999,-1.341656425,-1.262643591,-0.632594167,-0.757372268,-0.686825074,-0.933533765,-1.138336282
CUST_11786_PI428634872,-0.929211463,-0.559051575,-0.348449004,-0.316650243,-0.51211701,-0.227989588,-0.286926933,-0.069548699,-0.273628865,-0.126108206,-0.170521409,-0.252927654,-0.300075246,0.116779479,0.002032384,-0.03117103,-0.315476602,-0.508562222
CUST_11787_PI428634872,0.311603468,0.416412702,0.250882365,0.325738656,0.147506033,0.363546753,0.112594909,-0.337230706,0.472140837,0.172828381,0.796715749,0.666229808,0.745493298,-0.154280489,0.072911212,-0.219897242,0.516607864,0.893331549
CUST_11788_PI428634872,-0.271050082,-0.299832242,-0.227848383,-0.435506464,-0.343705949,-0.600900911,-0.41932446,-0.812716709,-0.161239255,-0.425711629,-0.263349311,-0.273828069,-0.199659582,-0.925945445,-0.722985598,-0.901254314,-0.680586526,-0.177860569
CUST_11789_PI428634872,-3.36961015,-0.630173938,-3.429386082,-3.417099658,-3.246983571,-1.573926327,-1.975795067,-1.633676005,-2.722941227,-2.779963171,-2.726944382,-2.557700539,-2.644870132,-2.551757938,-2.015913809,-2.272490391,-3.117387508,-1.696144948
CUST_1178_PI428634872,-1.612536186,-1.493213734,-1.879401166,-1.698117785,-2.011634844,-1.610696118,-1.991133656,-2.101246251,-1.267208512,-1.545611415,-0.693067211,-0.705015776,-0.72972904,-3.892991545,-3.715445308,-4.290134946,-1.724659457,-0.748677946
CUST_11790_PI428634872,-4.632046261,-4.428317416,-3.458492879,-3.375356646,-3.958474138,-3.84289848,-3.891817015,-3.08849566,-2.81663872,-3.09026713,-3.929881463,-3.965706356,-3.804946529,-2.875496903,-3.010585343,-3.48162901,-4.217977066,-3.926091717
CUST_11791_PI428634872,-5.682551818,-4.928500793,-3.715234209,-3.701593789,-4.311260509,-4.195609608,-4.35016278,-3.297600845,-3.19503353,-3.210270079,-4.252474557,-4.286973436,-4.085121369,-3.042132857,-3.245570802,-3.658547081,-4.649050266,-4.243172687
CUST_11792_PI428634872,-5.934841034,-6.470797133,-6.623884562,-6.329355282,-6.05236529,-6.096520842,-5.683708939,-5.948712618,-6.124961263,-6.50460755,-6.161689451,-6.589464162,-6.871304254,-6.619255378,-5.857426643,-6.564086266,-6.163702078,-6.097812416
CUST_11793_PI428634872,-0.299808533,-0.17999907,-0.507007716,-0.693317298,-0.538934406,-0.25618978,-0.348819396,-0.38265038,0.24567543,0.003781623,0.149542118,0.143928947,0.076730837,-0.552910885,-0.425069246,-0.537687891,-0.012899842,-0.070663493
CUST_11794_PI428634872,-0.285525356,-0.216591436,-0.32202184,-0.454341451,-0.182594516,0.038681734,0.051891447,0.274577106,0.012016908,0.080724219,0.078614007,0.000736003,0.028467554,-0.437520471,-0.350698532,-0.472824519,0.002697298,0.174193059
CUST_11796_PI428634872,-3.314512827,-2.141524428,-2.671730356,-3.084599475,-2.543662634,-3.247533318,-3.015635483,-3.937314575,-0.601771185,-0.473470492,-0.341222612,-0.304031164,-0.573931881,-4.253906528,-4.331995094,-4.446103583,-3.180942171,-0.824240488
CUST_11797_PI428634872,0.172050427,0.074804183,-0.337332229,-0.194372845,0.167724769,-0.212354813,-0.515445217,-0.420150709,-0.973276754,-0.667202455,-0.346953148,-0.131469911,-0.233981644,-0.499200564,-0.259643537,-0.175540628,0.014481259,-0.134311712
CUST_11798_PI428634872,-2.520224345,-2.241177439,-2.59639108,-2.772395024,-2.536770892,-2.688380212,-2.586002925,-2.195782572,-2.528859403,-2.84950313,-2.573256851,-2.644885679,-2.617492087,-2.883019002,-2.630279246,-3.004938064,-2.652999995,-2.492221797
CUST_11799_PI428634872,-3.692328831,-3.425203177,-3.867489019,-3.506811455,-3.425272216,-5.005189185,-4.303122767,-5.292583672,-3.7726734,-3.614210828,-3.145431814,-3.38621278,-3.32263975,-3.896067524,-3.630764311,-3.887766155,-3.608691581,-2.848924506
CUST_1179_PI428634872,-2.261627868,-2.202187315,-1.976507336,-2.138778359,-2.534956514,-1.618217738,-1.843664145,-1.741925297,-1.450956466,-1.587542387,-1.351950331,-1.492251189,-1.520830983,-1.922001577,-1.915869371,-1.902587549,-2.129092182,-1.393813912
CUST_117_PI428634872,-1.346225508,-0.976514383,-0.437482437,-0.733495414,-1.652678701,-1.085214831,-0.997968253,-1.124809444,-1.794103814,-1.171390711,-1.881948228,-1.681060536,-1.598827681,-0.638502385,-0.820034503,-0.451198444,-1.635907598,-1.37029934
CUST_11800_PI428634872,0.158804633,-0.056491229,-0.349135242,-0.268295966,-0.07014467,-0.34363759,0.03538102,-0.18801043,0.432141404,-0.478977543,0.36208079,-0.033737776,0.088402442,-0.741155869,-0.201798287,-0.901541012,-0.014597067,-0.014222666
CUST_11801_PI428634872,-2.79941569,-2.777688902,-2.635804055,-2.535019235,-2.920628226,-2.536517283,-2.672487378,-2.595592856,-3.204711069,-2.810861432,-2.975543239,-3.033968768,-3.033136096,-2.700418341,-2.66931506,-2.657064662,-2.67191146,-2.991747164
CUST_11802_PI428634872,-0.747401621,0.595446023,-0.225165624,0.536884035,-0.408934763,0.67385752,0.916087748,1.062969558,0.660152154,1.182799121,1.195743867,0.808027132,1.02530102,2.195006491,2.457050923,2.299708299,1.166137067,0.889811598
CUST_11803_PI428634872,-2.573780254,-2.97679046,-1.945782794,-2.620059268,-2.490181516,-2.064231876,-2.412926462,-2.2043093,-2.807698048,-2.419346358,-1.881795622,-1.913272248,-1.891426459,-2.563300596,-2.585763828,-2.73220219,-2.871297406,-1.590711501
CUST_11804_PI428634872,-0.865453138,-0.90933603,-0.939399847,-0.788208946,-1.030129075,-0.778810521,-0.965104593,-0.810512102,-1.067149619,-1.0671081,-0.957416561,-0.935322693,-0.880906504,-0.921773921,-1.04638432,-1.007168977,-0.810993169,-0.951104943
CUST_11805_PI428634872,-4.66840574,-4.461356307,-5.765661937,-5.286844141,-4.546518235,-5.51251998,-5.324677598,-4.760404033,-4.431116609,-4.74088989,-4.633191749,-4.629933504,-4.696629315,-4.867137048,-4.63383253,-5.065187687,-4.969520548,-4.514037513
CUST_11806_PI428634872,-0.294022025,-0.357777149,-0.174260848,-0.25284858,-0.072128255,-0.591045737,-0.488085678,-0.474658708,-0.527808555,-0.365073811,-0.207750135,-0.168627206,-0.207277901,-0.329291844,-0.391503801,-0.300533192,-0.432876456,-0.456122292
CUST_11807_PI428634872,-6.112623053,-6.003039853,-6.432921768,-6.225599035,-5.336781067,-6.953355952,-5.399479133,-6.033048144,-5.692607687,-6.245615089,-5.513206926,-5.132117324,-5.843177751,-6.218095886,-6.204168402,-5.861508849,-5.838964357,-5.465719162
CUST_11808_PI428634872,-0.01789935,-0.375991698,-0.19617288,-0.024788637,0.003780115,0.024998066,-0.043954333,-0.225413672,-0.117452485,-0.078915012,0.085216077,-0.11002105,-0.148087131,-0.34236604,-0.068313993,-0.226377783,-0.01759522,0.261041103
CUST_11809_PI428634872,-3.582001371,-4.964527864,-4.140527938,-4.544915137,-4.615875972,-3.871823284,-4.420006668,-3.183070914,-3.695849068,-3.13465819,-3.059626259,-3.270063974,-3.252944824,-3.261646688,-3.079983668,-3.311395377,-3.524487267,-3.552242482
CUST_1180_PI428634872,-4.262853772,-4.0877043,-4.443179293,-4.256737122,-4.104134581,-4.503244276,-4.299218993,-5.038419247,-3.731420327,-3.833966388,-3.739115941,-3.827764536,-3.923150434,-4.963378714,-4.669695316,-4.623182222,-4.105942181,-3.516535384
CUST_11810_PI428634872,3.656656943,3.225210663,3.38762041,3.156798391,3.547521094,3.259069107,3.375607597,3.173731973,2.719967294,2.442301142,2.476394786,2.494819098,2.438974008,2.768048365,2.808291152,2.833201121,3.256401777,2.554461083
CUST_11811_PI428634872,2.878248817,1.944701062,2.310947484,2.204947747,2.708308296,2.415481593,2.465880917,2.29428284,1.901348485,1.70418762,2.024547909,2.018499554,2.056779036,2.10687184,2.112325801,2.016684447,2.369555033,1.862071194
CUST_11812_PI428634872,-0.822770925,-1.492636051,-0.665733843,-0.792796426,-0.785425567,-1.04578344,-0.927122341,-0.889418659,-1.09933842,-1.361075057,-1.437876243,-1.453140633,-1.434977171,-1.081969767,-1.33754304,-1.064466425,-1.213440326,-1.523546793
CUST_11813_PI428634872,-0.142085363,0.616974398,-0.580088685,-0.75190053,-0.219124711,-1.299373239,-2.351160338,-1.432130515,-0.782329225,-0.178220546,-2.22911234,-2.297269017,-2.308638128,-5.035160332,-4.655549481,-4.80799942,-0.344873013,-1.068373164
CUST_11814_PI428634872,2.835728674,2.826565977,3.268966121,3.423350845,2.993942235,3.805699157,3.122579905,3.372776424,3.648346709,3.876799426,2.952046362,2.949756297,2.904509068,3.235139427,3.395618136,3.208405039,2.977701228,4.206150101
CUST_11815_PI428634872,0.49011162,1.929950615,1.040687456,1.903673588,0.85420094,1.964286096,2.347071346,2.44542228,1.933676007,2.607631995,2.391930877,2.15270385,2.395378267,3.341006124,3.516902708,3.354752828,2.286165423,2.109081432
CUST_11816_PI428634872,-1.040129529,-1.502985847,-1.303591749,-1.148457024,-1.135942588,-1.614050405,-1.324119365,-1.732940142,-1.154405568,-1.009285081,-1.040251132,-1.16591017,-1.080402355,-1.810495856,-1.597898718,-1.657589626,-1.043451372,-1.00803648
CUST_11817_PI428634872,-0.075810668,-0.507450011,-0.62638862,-0.620378272,-0.596032524,-0.516582318,-0.529225419,-0.5269912,-1.713231379,-1.571473173,-1.247475838,-1.276576802,-1.286788565,-0.189411396,-0.086693104,-0.151577479,-0.800885907,-1.516630466
CUST_11818_PI428634872,-2.444305241,-2.850493611,-2.2675543,-2.456683852,-2.952256637,-2.525031598,-2.312288397,-2.264412781,-2.303343405,-2.124170689,-2.221686039,-2.163653914,-1.9991087,-2.196691415,-2.442012677,-2.428613466,-2.446717598,-2.043175911
CUST_11819_PI428634872,-0.508420166,-0.649338383,-0.405299177,-0.167769468,-0.226965067,-0.136657944,-0.349915904,-0.01683231,-0.289100921,-0.028978094,-0.217221018,-0.313818237,-0.28769894,-0.744245493,-0.838523191,-0.728767446,-0.158564337,-0.198351276
CUST_11820_PI428634872,-1.580332082,-1.70955762,-1.644165555,-1.769688654,-1.606985771,-1.642046671,-1.669866133,-1.701768322,-1.801096791,-1.951620874,-1.563527997,-1.678795802,-1.646038781,-1.559402553,-1.441794655,-1.597475359,-1.80207779,-1.475857375
CUST_11821_PI428634872,-1.531498635,-2.129744408,-0.966210045,-0.861095213,-1.074936467,-1.127859006,-1.154227092,-1.072290474,-0.047649132,0.031107747,0.066631821,-0.002377719,0.000266101,-1.063066039,-1.081274763,-0.964520727,-0.955317971,0.117920703
CUST_11822_PI428634872,-0.413870054,-0.032336604,-0.070542833,-0.388062262,-0.412962144,-0.176349728,0.212573637,-0.123943611,0.254500959,-0.087428258,-1.157420941,-0.980106378,-0.924590596,0.684078762,0.679755128,0.581265135,-0.815226186,-0.642900564
CUST_11823_PI428634872,-2.278933271,-2.327481701,-2.046422386,-2.022153954,-2.307727893,-1.944216718,-1.923380717,-1.787015236,-1.93488843,-2.016882426,-1.916629692,-1.951439898,-2.0134018,-2.318637914,-2.055593722,-2.124521677,-1.670374628,-2.082260329
CUST_11824_PI428634872,0.910802106,0.917841125,0.956826549,0.912809834,0.983555892,1.150230435,1.234493647,1.054911989,0.564901366,0.451894325,0.436266215,0.557879183,0.527083173,0.973514463,1.178057037,0.940685245,0.773142264,0.592631573
CUST_11825_PI428634872,-0.807629435,-0.885335149,-0.16495773,-0.304254961,-0.624348599,-0.465593515,-0.654694203,-0.498132556,-0.520293062,-0.312395716,-0.07572013,0.09439962,-0.001636787,-0.381328728,-0.739815424,-0.642468418,-0.630127375,-0.135175085
CUST_11826_PI428634872,-0.932259417,-0.975640771,-0.477149152,-0.714048344,-0.614750433,-0.641361285,-0.636688252,-0.35985672,-0.156927042,0.007260729,-0.380164171,-0.311878838,-0.263386821,-0.377701075,-0.479787873,-0.441167992,-0.682072369,-0.371280747
CUST_11827_PI428634872,,-3.916404379,,-7.654286742,-6.984683699,-7.180940651,,-6.540771654,-7.377388934,-7.508312242,,-7.790811574,-7.387701855,-7.710442521,-7.61580279,,,-7.248514724
CUST_11828_PI428634872,-2.838602002,-2.350932032,-2.251409296,-2.364755943,-2.539757437,-2.180206107,-2.266537525,-2.093448206,-2.525611513,-2.406838098,-2.383364561,-2.349570787,-2.265851005,-1.966965306,-2.03625408,-2.076136369,-2.541014813,-2.368808689
